,Generator F,Generator G,Discriminator F,Discriminator G
43,0.9234538138072503,1.21366385958808,0.32118806312186915,0.2828228435614893
44,2.413382947403162,0.6874447484354742,0.2551117047397755,0.2884662317357245
45,1.6466726084861854,1.1657955913007145,0.33272746190387564,0.24870981648136725
46,2.3516921895161014,1.8073056767295024,0.4200727298889554,0.26659215763424254
47,2.259077102673126,2.1790567046544647,0.35644100222798863,0.24700963254860842
48,1.3414425955217855,0.8775873386506946,0.33734792866362623,0.28608997440767614
49,1.4607593609328149,2.7004262276144346,0.3225365762520361,0.2798777864413355
50,1.5221749630989052,0.9184848331069391,0.2682804464944523,0.2357155060008042
51,1.3730120709545581,1.4388356688887582,0.3577256345173558,0.22573981020682166
52,1.330105812470143,0.6711471883221238,0.287615910978267,0.24365610454685407
53,0.9084646820962634,3.080113699760303,0.3376052792643434,0.2677511089752663
54,1.779659175151056,1.334008766285367,0.3088821955618653,0.22708161104027322
55,1.0075798402966547,0.6506824491056988,0.37409286130651076,0.3003853869828175
56,2.741867255064081,0.7907956612628804,0.2804899620149505,0.28877124844667384
57,2.945854961552626,0.6668948818007262,0.3073476866594214,0.4140399258104555
58,1.143848407618407,1.9768104221462703,0.37471366023061875,0.2778176815515909
59,0.9365359939042497,1.9063181735805534,0.3159131962789835,0.2612060573596055
60,2.664276349184089,0.7888829125112492,0.372866540623967,0.24950888264215268
61,1.0626116350753632,0.9459034301431463,0.2780906250511634,0.24187402503174477
62,2.0608871623319955,1.1498143697635195,0.28271819859675174,0.31948640137122764
63,1.7477100813445159,1.103596384168531,0.3432304061289833,0.26796612734018377
64,1.612305074365065,2.0246840617709507,0.3623144712190833,0.23592723781750238
65,1.9597186737888441,1.052440775228826,0.38265346921506754,0.31509800483027633
66,2.5253059628605303,1.4470640271395265,0.34242061888170205,0.2987514640522166
67,0.830833111528532,1.3600589312094253,0.3861432056561245,0.3219346196899934
68,2.2336420798923364,0.9662157769608641,0.4025645668203231,0.25029393031742575
69,1.4896179172352972,2.0342109580948144,0.30044970193284315,0.27164147581437303
70,1.1154089361531343,1.8675315081866863,0.3781706436044278,0.26345320165778824
71,1.0831829590204463,1.4995325969651576,0.34214784080762856,0.27278177984787816
72,1.4430107323283865,1.308112406405271,0.3553016323695041,0.3760097174755055
73,0.8425872166113064,1.7878818715421823,0.3514371139968816,0.27614257661083647
74,0.7857562756649332,1.253918215255576,0.31359585404887297,0.28616435008955504
75,2.523629696894905,1.546474110197823,0.34179607841567394,0.32200272961963394
76,2.469477027987573,2.3841402373696483,0.3626175407936211,0.2825873242930982
77,2.403850403182602,1.2735516794304078,0.41512171527849806,0.27973445764163785
78,2.64721070646034,0.8649181935836372,0.33381272848640764,0.35217491666489176
79,1.3352298567548908,1.0544247149812087,0.31049112912777366,0.2476084031165029
80,0.8918042862017171,1.1562620911129702,0.3545670969529654,0.3151532811142823
81,1.8650632367442532,0.8756431712756254,0.36156867855965,0.25540036452114
82,1.355776723814158,0.5047059016407669,0.3464237526222235,0.3350752798669852
83,0.9861135356992212,0.8287929520907075,0.3700862010685889,0.2388867694134906
84,2.7568634759186015,1.3767689535043084,0.37447096557021636,0.4229330817748754
85,1.9439361058355011,0.4655823017425788,0.3813990161141104,0.30887402923138946
86,1.128836157130847,1.733522236481779,0.3016362688029567,0.27846831592347215
87,2.0532952504517343,1.6558188854713818,0.357065532149675,0.25453600799944126
88,0.8534072722367299,0.5330532796742495,0.37216026501894656,0.3060432071094593
89,1.4007788795869214,0.7274996318444966,0.3044949549884487,0.29932942157524856
90,1.494857173158274,1.1691482702827949,0.313144752037401,0.2980920099909621
91,2.522174341002854,1.4550444542696515,0.35408926443852773,0.25684862119558954
92,3.5505159692641017,1.3848563621739982,0.3296712471137591,0.26182708832350154
93,1.186385441567949,1.5260974747012543,0.3645226746540262,0.2670886849760583
94,1.5385571716573663,1.864808473128542,0.42403844750425074,0.27264211710183617
95,1.1286196356410634,1.2791185269982226,0.34412561250758467,0.3094966488733462
96,2.222450282706227,1.946741826368483,0.35398161685514745,0.3549545688651198
97,1.1891357179595903,1.3105589579943722,0.3251704453845491,0.24936811926586513
98,1.4932475902442266,0.4277803088221169,0.4063100828214761,0.2644358732821355
99,1.1003055991414783,0.759628165175616,0.4625166524160251,0.3517736227268539
100,1.7320603258748528,1.0218118261108793,0.3158502892049303,0.3231892567509862
101,1.017903175362905,1.2257429082624889,0.3626474569363018,0.304235083880921
102,1.3177689257375833,0.9460854656453657,0.3857121353157002,0.3022688717393851
103,1.7416389005945223,0.9143944255922601,0.304960160586561,0.36192533767981655
104,1.0265792593166472,1.1728774710226115,0.30816577882973734,0.3486481874870934
105,1.954156376193595,1.1112585233538883,0.3963329399665884,0.3667665716229524
106,2.248983281983432,0.7920616111895269,0.38542248843546345,0.3596968447558647
107,1.539918206009464,0.648641323537479,0.3019144812525219,0.3084242536286969
108,0.8062619181899939,2.261477831480681,0.29681872683915156,0.3223740934839726
109,1.4327766635058896,0.7738963980204769,0.35871916460782743,0.2836836533774585
110,2.856308899262272,0.8488013821192244,0.48226926292860384,0.31384061017294307
111,0.9788419443271095,1.1431184250177853,0.39819774318185247,0.28318855279036625
112,1.5316321270137838,1.4024637215583078,0.32630625970995464,0.25658093945502825
113,1.1236285237972168,1.6150340646789183,0.30288064875967835,0.26009019490219093
114,0.7238806017447349,1.9240837918757352,0.3021342028232575,0.27765844471039386
115,1.1394116888152723,1.3564111527717728,0.43642016926864585,0.3257509518785306
116,1.7801751990526253,2.266634837339858,0.33462593486038245,0.3002156918165227
117,2.6887644407746216,1.1028227670243023,0.3475747057539499,0.2913040946258713
118,1.2134517702683514,0.800481679268116,0.3389636970046176,0.25993770137619265
119,0.9349517899302053,2.0701196352425355,0.37738677114252667,0.3005482106904038
120,0.9793756544802792,1.235173420121908,0.48808354434088214,0.3382181866231358
121,0.8184457659835631,1.3227105400110748,0.5167490473495603,0.32757932885596824
122,2.2333504270839493,0.8732797523528393,0.33753246356113736,0.3622226872462918
123,1.9822593225119378,1.2045332769803079,0.40288757489341703,0.3283730361444781
124,1.4807531641616516,1.867807983267958,0.3249071783171334,0.3280061760424597
125,2.22008273618206,1.9283933984962909,0.42349801123735525,0.32774263603267345
126,0.7117290409991728,0.7981328573346935,0.3362281388294546,0.30670298879960495
127,0.8611838570812244,1.2142700491405307,0.3659142225328993,0.25292273011607547
128,2.078873532661423,1.2999237497611476,0.32445960681670055,0.30886950200747415
129,0.8922797310176848,0.7209551798210607,0.40102800941497707,0.29243907898525723
130,1.5397182791347441,0.9023251793470939,0.3868141265609213,0.26388683839672206
131,2.7300377722922504,0.5172241495580379,0.4624796344471195,0.30693160219772514
132,2.7330155094482222,2.063061260808067,0.32461043934532463,0.3886244533894001
133,1.8483637293067405,1.0905871735269181,0.3801943888097714,0.3188537990259741
134,1.7700030807005092,0.5104594936021105,0.3148818763291794,0.27870717732978356
135,1.7605940666746596,1.4392799799897018,0.32006528621003383,0.3757611520547418
136,1.0093311409938395,1.7226336001224718,0.565,0.3197366338367146
137,2.275720140319032,1.0920137493180748,0.34598587744106224,0.2932712898708742
138,1.4254366716605518,0.4578292767957407,0.32794073245466704,0.27585674319467185
139,2.5789883460628653,0.5290827567218452,0.372157641085148,0.3576504589148822
140,0.9150974057351199,1.2175713769586736,0.4626957916787935,0.2771567415803884
141,1.2140367387633588,1.4548636855422756,0.4281877321143615,0.26911710512658005
142,0.7591642005988094,1.3803241361182241,0.4301636038678735,0.2882154385047649
143,0.7246842738184582,1.8931289688963702,0.4318930609069096,0.3535648274225762
144,1.4387041723071161,0.5337551067705977,0.3580352922057038,0.2835634744488317
145,2.4486462409245475,0.9582717872137939,0.4692217363380303,0.3409582616653888
146,1.0621497427962978,1.3804974052135088,0.4107755855374913,0.27469390078106964
147,1.1552240563762317,2.0348175919638365,0.3513599120288663,0.34847846406708116
148,1.9861684419479546,1.381126360580817,0.3461226596404337,0.35534277782784307
149,0.887146452828101,1.43420468174356,0.3501156023145728,0.268953196271288
150,1.9146081631126326,0.6508053253893142,0.32544205934827536,0.498769763712068
151,1.043279348912678,1.2064081093451011,0.3585557839688764,0.3183099517021518
152,1.3753588089344588,0.8063178621088742,0.3263115471075401,0.3321579361960689
153,0.8433959954218953,0.565473849159749,0.37242615512052485,0.36870848897507036
154,1.1460595524042922,0.8053598872283131,0.3818037935628566,0.3180417416147243
155,2.1240444430559275,2.1427296130173263,0.3311082033787725,0.40508630872362794
156,2.067276045729227,1.1328994834075503,0.39691759505928986,0.3164992321204777
157,0.8971069521698739,0.43762237890196165,0.34633338797598756,0.33187879698885286
158,2.9427156361912106,0.4293061772620678,0.3816756747159433,0.3006480824111942
159,1.8168661606591419,0.5371981601813807,0.4988578263372118,0.2779341891782614
160,0.7698779923842547,1.1412858048843708,0.3348221664582005,0.2705435102890096
161,0.77752212818343,0.536705385961086,0.4355125673090871,0.2999982033410513
162,3.194043152455171,0.9586620078213146,0.4495334245771288,0.3473245855424376
163,1.4003909653012792,1.7596499441575588,0.34521823486080055,0.4489373402522966
164,1.5841147377818532,1.1585500496943457,0.33603916710353016,0.29772095081171923
165,2.1002107367774774,2.153398819899381,0.35350541833135013,0.33575495763682933
166,1.0635595487535117,0.926240273426555,0.3457154578668498,0.2705105559102107
167,2.6004406710912664,1.3586429980303347,0.40539025304742493,0.3090164882909425
168,1.1612698355900204,1.2659317460561466,0.4131725504567089,0.34433423807648883
169,1.6264471794667728,1.3606733214374533,0.4241402449428671,0.2818848447324897
170,1.3477964412001044,0.9522348926889803,0.3853109604642376,0.2791378938206268
171,0.6859683170835852,1.4830533545536737,0.4234051359264042,0.3278099527087257
172,1.1712252899623703,1.2930041197048678,0.34803471035164,0.28483521035816567
173,1.2218359832711068,0.6581457814395044,0.43694878876404253,0.33345753219613716
174,0.7515347553680045,1.2356991573715745,0.4599258102884221,0.2698956809316042
175,0.7432806234827047,1.1024090862604878,0.3661356741805805,0.294380096017483
176,1.8715183593226856,0.5283357580655655,0.4205551035848191,0.2790103157562689
177,2.934005246270827,1.2582198843127814,0.3379866908236925,0.3279010931603809
178,0.8241683094882045,0.8623332051479502,0.46827107255693273,0.43786489641644355
179,0.9072317340153118,0.9964563359159913,0.4338507731043871,0.3048813537775363
180,1.8327132378992355,1.0787615410439118,0.41102025868937275,0.505
181,1.716271487671905,0.9220676271955036,0.3648067693346508,0.28761257510100624
182,1.4358782940595027,1.300811819407434,0.3982514821544837,0.29960951039735284
183,1.020036510693128,0.792548569291241,0.3776288805311836,0.34596626794445384
184,1.1981497037314641,0.43269243903632043,0.3207015706926789,0.30956441741862983
185,1.1647578941720373,0.970528970080896,0.45604464885780244,0.2702217369143668
186,3.042880186629793,1.432454513111376,0.45555330050538034,0.3498348605187534
187,0.9796586657608318,0.5170824024613776,0.3653787953812291,0.35597915199920555
188,1.7998166476388775,0.7486654263845219,0.3524614151544895,0.2848102797680961
189,0.8993100507112621,1.0700310398398252,0.46311912047610737,0.3377171469727854
190,1.239433227177397,0.7144181982323151,0.35291483339966445,0.3457924660584718
191,1.6060977649490942,1.9935171111251808,0.383455892389224,0.27213593150503607
192,1.2245456566760142,0.841316653670778,0.40002197513995624,0.3374062463915217
193,1.156662678251948,0.7213157590127441,0.3990023467594748,0.4155209625545113
194,0.99280966284939,1.4566471480678822,0.44125928307128176,0.286766562468074
195,0.7850275089882474,0.635101623769491,0.3473612082777332,0.3460681916827866
196,1.0874632932944563,0.54668497947661,0.41290339967165546,0.31138189344986644
197,1.1384923225140335,0.9819233397769771,0.3971281389497512,0.37443420746272765
198,1.885030354791798,0.8510687925648415,0.5515384087266324,0.33146445022344095
199,1.4316765288004896,0.6414631820014134,0.35846740872267485,0.30548315262416187
200,1.5688039726664322,0.49548664530514724,0.4064187002992191,0.3810511892007999
201,1.5158108639928842,1.3617555597392563,0.36975502637120045,0.3500937548255262
